strategy text;item
den Kollegen sagen, dass man sein Verhalten nicht in Ordnung findet;1
mir selbst einreden dass die Situation nicht so schlimm ist;1
den Kollegen Vorschläge machen, wie er es in Zukunft besser machen könnte;1
dem Chef erklären, warum ich nicht im Zeitplan bin;1
Freunde treffen, um mich abzulenken;1
Ich ändere meinen eigenen Zeitplan ab.;1
Ich sage dem Kollegen, dass er mir nächstes Mal früher mitteilen soll, wenn er nicht in der Zeit ist, dass ich vorher helfen kann und der Zeitplan gleich bleibt.;1
Ich frage den Kollegen, ob er dafür einen Teil meiner Arbeit übernimmt.;1
Ich spreche ,ot FreundInnen und Familie über meinen Ärger.;1
Ich arbeite das nächste Mal mit wen anders zusammen.;1
Ich versuche ihm zu helfen, sodass er es vielleicht doch rechtzeitig schafft.;1
Ich ändere meinen Zeitplan und versuche die Zeit bis dahin sinnvoll zu nutzen.;1
Ich lenke mich mit etwas Angenehmen von dem Ärger ab.;1
Ich versuche die Information abhängig von ihm zu beschaffen, um meinen Zeitplan einzuhalten.;1
Ich bitte ihn, dass nächste Mal rechtzeitig fertig zu sein.;1
Ich hole die Information selber ein.;1
Ich schnauz ihn vllt an, wenn es sehr knapp ist.;1
Ich bitte ihn mir, dass nächste Mal früher Bescheid zu geben.;1
Ich schiebe es auf sein Fehlverhalten.;1
Ich rede mit ihm darüber;1
Ich fragen was ihn von Pünktlichkeit abgehalten hat;1
Ich stelle klar, dass das Verhalten nicht ok ist;1
Ich hätte zur Sicherheit vllt im vorhinein schon selbst nach Information gesucht falls mgl;1
Ich rede mit Freunden über die Situation;1
ich gebe ihm in zukünftigen Projekten weniger Verantwortung ;1
Eine Minute tief durchatmen;1
Versuchen die Informationen selbst zu sammeln;1
Ich rauche eine Zigarette;1
Ich weise meinen Kollegen höflich darauf hin, dass er nächstes Mal gewissenhafter arbeiten soll;1
Bei regelmässigen Fehlern arbeite ich nicht mehr mit ihm zusammen;1
Ich schildere ihm meine Situation und bitte ihn sich zu beeilen;1
Ich akzeptiere, dass ich den Zeitplan auch nicht einhalten kann;1
Ich mache ihm klar, dass sowas in Zukunft nicht mehr passieren darf;1
Ich entspanne mich und geniesse die „freie“ Zeit, bis auch ich weiterarbeiten kann;1
Ich stelle meine Kollegin zur Rede;1
Ich bereite mich darauf vor, ein höheres Arbeitspensum zu leisten;1
Ich rufe meinen Vorgesetzten an und erkläre ihm die Situation ;1
mit meinem Kollegen darüber sprechen;1
meinem Kollegen deutlich und sachlich meinen Ärger mitteilen;1
mit einer anderen Arbeit derweilen fortsetzen;1
meinen Kollegen evtl. helfen, damit er schneller fertig wird;1
Tee holen und eine kleine Pause machen, um den „Ärger“ zu „bändigen“;1
Ich frage ihn nach den Gründen, wieso er die Information nicht rechtzeitig eingereicht hat;1
Ich bitte ihn sich um die besagte Information schnellstmöglich zu kümmern;1
Ich sage ihm, dass es nicht schlimm sei, ich mich aber freue mich, wenn unsere Absprache das nächste Mal besser klappt;1
Ich sage ihm, dass sich mein Zeitplan deswegen jetzt leider total verschoben hat;1
Ich sage mir, dass er das bestimmt nicht mit Absicht gemacht hat, es evtl. äussere Gründe gibt.;1
Ihn bitten die Information das nächste Mal rechtzeitig bereitzustellen;1
Meinen Zeitplan ändern;1
Mich bei einer Freundin/Familienmitglied beschweren;1
Wenn möglich das nächste Mal nicht mehr mit ihm arbeiten;1
Ihn bitten die Information so schnell wie möglich bereitzustellen.;1
Chef melden;1
mit Kollegen reden warum er zu spät war;1
ihm bei der Bewältigung seiner (Kollege) Aufgabe helfen;1
öfter nach Informationen möglichst selbst beschaffen;1
Besprechung mit allen Verantwortlichen einberufen, Hilfe anfordern;1
mit ihm darüber sprechen;1
sich nächstes Mal gleich verhalten, wie er;1
sich anderswie „rächen“;1
ihn anbrüllen;1
mit dem Chef/Vorgesetzten/Prof darüber sprechen;1
sich in seine Lage versetzen & das Beste daraus machen;1
den Zeitverlust durch Überstunden kompensieren;1
rede mit anderen drüber;1
spreche mit Kollegen, dass dass das so nicht okay war;1
Frust beim Sport rauslassen;1
Ärger freien Lauf lassen und mich innerlich beschweren/ihn beschimpfen;1
Vorgesetzten Situation erklären;1
Essen;1
Ablenkung suchen;1
mir sagen dass mich keine Schuld trifft;1
beim Vorgesetzten beschweren über Kollegen;1
Ich bitte ihn, mir das nächste Mal früher Bescheid zu geben;1
Ich rege mich bei einem Freund/einer Freundin auf.;1
Ich versuche nachzuvollziehen, wieso er mir zu spät Bescheid gegeben hat;1
Ich spreche mit ihn über die Gründe;1
Ich versuche die Sache dennoch bestmöglich zu erledigen.;1
Ich höre laut Musik um mich abzureagieren.;1
Ich umgebe mich mit Freunden, die verlässlich sind.;1
Ihm bei seiner Aufgabe weiterhelfe, damit ich dann weiterarbeiten kann;1
Eine andere Aufgabe derweil erledigen;1
Die Situation dem Chef erklären und eine andere Aufgabe für die Zwischenzeit erbitten.;1
Sich selbst um die wichtige Information kümmern.;1
Einen anderen Kollegen (der gleichen Abteilung wie Kollegen bitten);1
Information selbst einholen;1
andern Kollegen um Hilfe bitten;1
mit dem Kollegen reden & ihm erklären, was das für Auswirkungen auf mich hat;1
mit Vorgesetztem reden/um Hilfe bitten;1
Vorgesetzten um ein bisschen mehr Zeit bitten;1
meinen Zeitplan nicht einhalten;1
in Zukunft wichtige Informationen selbst einholen;1
Ich versuche eine Therapie zu machen.;2
Ich versuche es zu verdrängen.;2
Ich nehme Medikamente.;2
Ich rede mit einem Freund darüber.;2
Ich lehne das Angebot ab.;2
Ich frage das Unternehmen, ob man das anders lösen kann.;2
Angst lindernde Medikamente einnehmen;2
Angst versuchen durch rationales Denken zu bekämpfen;2
Angst ignorieren (so gut wie möglich);2
Angebot/Vertrag nicht annehmen;2
versuchen Kompromiss bezueglich des Ortes zu finden;2
mit dem Schiff fahren ;2
Therapie machen;2
Eine FreundIn/Bekannte(n) als Begleitperson mitbringen;2
Ein Buch/Musik um waehrenddessen abgelenkt zu sein;2
Dich fragen was dir wichtiger ist: Vertrag o. Die unangenehme Flugsituation;2
Medikamente nehmen;2
Achtsamkeit praktizieren;2
(Meditative) Beruhigungsstrategien;2
Medikamente oder Alkohol;2
Waehrenddessen mit einem Freund reden (telefonieren);2
einen Freund mitnehmen;2
Kurzfristige Angst > Sport machen, um dennoch klar abwaegen zu koennen;2
mit Freunden darueber reden, das relativiert das ganze;2
Freunde bitten mitzufliegen;2
Ueber Therapie nachdenken > Fokus auf Lösung und nicht Problem, Notwendigkeit des ganzen festhalten und … ;2
nicht alleine fliegen;2
oefter kuerzere Fluege machen, langsam steigern;2
Musik hoeren, anders Ablenken;2
auf das konzentrieren, was nach dem Flug tolles passiert;2
darueber mit jemandem Reden;2
immer wieder den Flugablauf durchgehen;2
Statistiken, wie sicher Fliegen ist anschauen;2
Vor den Spiegel stellen und sagen, dass man es schaffen wird, schon schlimmeres ueberstanden hat;2
Angst haben ist okay;2
Ich koennte ein Seminar gegen Flugangst besuchen.;2
Ich koennte mich ueber Methoden informieren, die mich vor und waehrend des Fluges beruhigen.;2
Ich koennte eine Freundin/Freund um Begleitung bitten.;2
Ich koennte mit anderen Menschen reden, die ebenso unter Flugangst leiden, mich informieren.;2
Ich koennte mich ueber die Sicherheit von Flugreisen informieren. ;2
Partner mitnehmen um beim Flug ruhiger zu sein > Hand des Partners halten bzw. Freundin mitnehmen;2
Benzodiazepin nehmen;2
sich fragen ob man bereit ist private Freundsch. & Familienkontakt f. Job aufgeben/reduzieren will & es sein lassen;2
Ablenkung - Musik, Filme, Lesen;2
Ich stelle mir vor, dass der Vortrag die Angst wert ist;2
ich lese Erfahrungsberichte von anderen Menschen mit Flugangst;2
Ich spreche mit Freunden ueber die Angst;2
Ich stelle mir einen ruhigen und angenehmen Flug vor;2
Ich nehme vor dem Flug Beruhigungstabletten;2
Ich mache eine Flug-Angst-Therapie;2
Ich bete eine/n FreundIn mich zu begleiten;2
Ich lehne das Angebot ab;2
Meditieren, vor dem Flug.;2
Zum Arzt gehen und um Rat bitten.;2
Ein Buch als Ablenkung mitnehmen (I love books);2
Nicht zum Fenster setzen, um nicht rauszuschauen;2
tief durchatmen und beten;2
daran denken, dass es bald vorbei ist, und dich tolles erwartet;2
schlafen gehen, damit man nichts mitkriegt;2
ich arbeite an meiner Flugangst > pers. Weiterentwicklung;2
ich mache mir klar, dass der Job wichtig genug ist, um dafuer Opfer zu bringen (bzw.) meine Grenzen zu durchbrechen;2
ich frage eine Person, der ich vertraue oder das Flugpersonal fuer Unterstuetzung;2
ich suche nach einer Alternative, z.B. Zugfahren;2
ich besorge mir Medikamente;2
Es einfach ertragen und sich der Angst stellen;2
Schlaftabletten kaufen und den Flug durchschlafen;2
Einen Freund bitten mit einem zu kommen und für einen da zu sein;2
Alkohol trinken um die Angst zu relativieren;2
ich stelle mich meiner Angst, arbeite an ihr;2
ich ignoriere meine Angst;2
ich sage den Job ab;2
ich suche mir einen Alternativjob;2
ich ziehe auf Dauer an den Ort, (kein hin- & herfliegen);2
ich frage das Unternehmen nach einem anderen Job;2
ich reise alternativ an, nehme den Zeitverlust in Kauf;2
ich lenke mich während des Fluges ab;2
ich suche mir Begleitung für den Flug;2
ich bereite mich auf den Flug vor;2
Ich werde mir meines primären Ziels bewusst;2
Einsagen: „Es ist alles nur in deinem Kopf“;2
Sich selbst Mut zusprechen;2
Meditieren;2
Atemübungen;2
Mit jemandem darüber reden;2
Freunde/Familie anrufen;2
„Es ist nicht so schlimm wie es aussieht“;2
„Einfach Augen zu und durch“;2
Sich Filme für den Computer runterladen, damit man während des Fluges abgelenkt wird;2
ich lasse mich professionell von jmd. Gegen Flugangst hypnotisieren;2
ich reise mit Zug/Auto/Boot;2
ich nehme eine sehr starke Schlaftablette;2
Ich durchstehe den Flug einfach, trotz meiner Angst;2
ich nehme den Job nicht an;2
ich betrinke mich vor dem Flug oder konsumiere andere Drogen zur Beruhigung;2
ich frage ob ich von Zuhause arbeiten kann;2
Ich bereite mich mit frequenter Meditation auf den Flug vor.;2
Ich nehme Angstlösende Tabletten im Flugzeug.;2
Ich fokussiere Mich auf das Ziel, das ich erreichen will.;2
Ich lehne den Vertrag ab.;2
eine Therapie beginnen;2
den Vertrag ablehnen & nicht fliegen;2
fliegen, obwohl ich Angst habe;2
fliegen und Beruhigungstabletten nehmen;2
mit jemandem darüber reden;2
Ich überwinde meine Angst und fliege trotzdem;2
Ich gehe in Therapie und erkunde die Gründe für meine Angst;2
Ich nehme mir die Zeit und fahre Zug;2
Ich frage meine Freundin ob sie mitfliegen würde;2
Ich schaue mir Zahlen zu Verkehrstoten und Flugzeugabstürzen an und werde mir der Relevanz meiner Angst bewusst.;2
Beim Fliegen Videospiele spielen;2
Atemtechnik zum entspannen;2
sich klar machen, dass es ungefährlich ist;2
jemanden die Sorgen erzählen;2
jemanden dabei haben, der einen unterstützt;2
sich nicht festlegen zu fliegen und es auf einmal einfach machen;2
zu müde zum denken beim fliegen sein;2
Sich tatsächliche Fälle über Flugangst beschaffen.;2
An das Gefühl des Ankommens an der Stelle denken.;2
Warum will ich dorthin fliegen: wegen des heiß begehrten Vertrags.;2
Die Emotionen des Scheiterns wurde viel länger anhalten als die Flugangst.;2
Mit einer vertrauten Person fliegen;2
Flugangst durch Therapie bewältigen;2
Betrunken ins Flugzeug steigen;2
Schlaftabletten;2
Andere Transportmöglichkeiten um möglichst kurz zu Fliegen;2
Stoppschildtechnik > Mentaltrainingbereich;2
Körpergestik einnehmen die nicht Angst wiederspiegelt (z.B. aufrecht sitzen, mit erhobener Brust);2
wenn jemand bekannter mitfliegt > Unterhalten/ablenken;2
Schlafmedikamente;2
Angsttherapie;2
visualisieren von schönen Orten;2
Ich nehme Medikamente ein (Xanax, hooray!);2
Ich segle;2
Ich suche einen Spezialisten auf (gegen Flugangst bzw. richtiger Umgang);2
Ich informiere mich über Alternativen;2
Ich lehne den Vertrag ab;2
Ich suche einen ähnlichen Job in einer näheren Umgebung;2
Ich frage eine Freunde, ob sie mit mir fliegen können;2
Ich werde Luxus Class fliegen und es als Möglichkeit;2
Auf positive Aspekte konzentrieren;2
Vertraute Person fragen mitzufliegen;2
Angstbewältigungstrainin;2
Sich mit anderen Personen austauschen;2
Medikamente (z.B. Beruhigungsmittel);2
Bewältigungsstrategien zurechtlegen;2
Mit Unternehmen sprechen/fragen ob es andere Möglichkeit gibt;2
Mich der Angst stellen - Fliegen!;2
Tipps bei Angehörigen suchen;2
versuchen nicht emotional zu denken;2
mich mit tatsächlichen Risiken beschäftigen;2
ablenken (davor);2
Buch/Film währenddessen schauen;2
Beruhigungstabletten nehmen;2
Bewusst mach, dass keine logische Angst ist;2
Mit Flugzeugbesatzung sprechen;2
Angebot nicht annehmen;2
mit jemanden darüber sprechen & verstehen, was der Angst zu Grunde liegt;2
beruhigende Mittel/Drogen mitnehmen;2
ein Glas Wasser trinken;2
ruhig durchatmen;2
Pro/Contra-Liste;2
Freunde/Familie um Rat bitten;2
sich über Mittel gegen Flugangst informieren;2
Mit der Jobaussicht abschließen und auf andere (nähere) Stellen bewerben;2
Ich nehme den Job nicht an;2
Ich überwinde mich und fliege trotzdem;2
Ich suche nach einem anderen Verkehrsmittel, das ich nutzen kann;2
Ich versuche durch psychologische Hilfe meine Flugangst zu überwinden;2
Ich spreche mit Freunden über meine Angst;2
ich suche mir eine Person, die mir nahesteht und die mit mir hinfliegen kann;2
ich suche nach Tipps im Internet und in Büchern;2
ich überlege mir, ob ich diesen Job wirklich will und das Fliegen auf mich nehmen will;2
Angstbewältigungskurs besuchen;2
mit Freunden reden;2
sich selbst Angst ausreden;2
„Augen zu & durch“;2
Beruhigungstabletten;2
sich Ablenkungen suchen;2
sich den Vertrag vor Augen halten;2
evtl. Länger reisen, dafür mit Zug, Schiff, etc.;2
mit Leuten mit der gleichen Angst reden;2
ich versuche meine Angst zu ergründen & sie zu rationalisieren;2
ich gehe zu einer professionellen Therapie;2
ich stelle mir die Situation vor & stelle mir vor wie die Reise gut verläuft;2
ich visualisiere mein Ziel (den neuen Job);2
ich spreche mit der vertrauten Person;2
Ich fliege privat eine Kurzstrecke, um mich an die Angst zu gewöhnen;2
Ich frage einen Vertrauten, ob er/sie mich begleiten kann;2
Informiere mich ausführlich über die Airline;2
lasse mich von Freunden beruhigen (& Familie);2
fliege nicht;2
schaue mir die Statistik der Airline an;2
wäge ab, ob sich das Risiko auszahlt;2
Tabletten kaufen;2
Therapie machen;2
Freunde mit auf den Flug nehmen;2
akzeptieren, falls du abstürzen solltest;2
Tipps gegen Flugangst suchen;2
mit Freunden darüber reden;2
jemanden fragen ob er mitfliegen kann;2
sich bis zum Flug ablenken;2
Strategien finden um ruhig zu bleiben;2
sich versichern, dass der Vertrag es wert ist hinzufliegen;2
Job doch nicht annehmen;2
sich erkundigen, ob man auch anders anreisen kann;2
Beruhigungstechniken lernen, um in der Situation entspannen zu sein;2
sich informieren wie unwahrscheinlich Flugzeugabsturz ist;2
mit Freunden & Familie darüber reden, um Emotionen freien Lauf zu lassen;2
mit Therapeuten über Problem sprechen;2
sich auf tolle Gelegenheit konzentrieren anstatt auf Angst;2
Ich lasse meine Flugangst therapieren.;2
Ich nehme den Job nicht an;2
Ich frage nach, ob ich vllt von zu Hause arbeiten kann;2
Ich nehme mir die Zeit und fahre mit dem Zug/Schiff;2
Ich rede mit Verwandten/Freunden und frage sie um Rat;2
nach einem Fernbus-Zug-Mitfahrgelegenheit suchen;2
mir jemanden vertrauten mit ins Flugzeug nehmen;2
es als Möglichkeit zur Therapie betrachten;2
Das Angebot ablehnen;2
Skypegespräch der Firma anbieten;2
Direkter Umzug;2
Pro-Kontra Liste erstellen;2
Meinung von Freunden/Familie/Fremden einholen;2
Angsttraining;2
Gespräch mit Arbeitgeber 1. anderer Unternehmensort;2
2. anderes Reisemittel;2
3. mehr Kohle;2
Flugtraining;2
Ich werde eine Therapie machen;2
Ich werde den Job nicht annehmen;2
Ich überwinde mich, und fliege trotzdem;2
Ich bitte einer Freundin/Freund, dass er mit mir zusammen fliegen soll, damit ich nicht so viel Angst habe;2
Ich frage die P, ob es möglich wäre die Aufgabe auch von zu Hause aus zu machen;2
Ich rede mit Freunden/Familie darüber;2
Ich informiere mich ü die Sicherheit von Flugzeugen;2
Ich versuche mich auf den schönen Ausblick zu freuen.;2
Ich kontaktiere einen Verhaltenstherapeuten;2
Ich nutze die Herausforderung, um mich meiner Flugangst zu stellen;2
Ich bleibe hier und versuche hier etwas besseres zu finden;2
Ich verdränge diese Möglichkeit;2
Ich schaue mir alle Möglichen Infos zum Fliegen an;2
Ich versuche meine Flugangst loszuwerden und probiere mehrere Strategien;2
